Codigo de Cliente,Tipo de Transaccion,Codigo de Transaccion,Monto,Fecha de Documento,Libro Mayor,Fecha de Pago
0000512767,RV,0153906970,0.01,2020-12-14,0012101300,
0000512767,RV,0153906980,0.28,2020-12-14,0012101300,
0000512767,RV,0153906990,2.63,2020-12-14,0012101300,
0000512767,RV,0153907000,0.19,2020-12-14,0012101300,
0000512767,RV,0153907010,0.18,2020-12-14,0012101300,
0000512767,RV,0153907020,0.08,2020-12-14,0012101300,
0000512767,RV,0153907030,0.01,2020-12-14,0012101300,
0000512767,RV,0153907040,0.21,2020-12-14,0012101300,
0000512767,RV,0153907050,4.94,2020-12-14,0012101300,
0000512767,RV,0153907060,0.04,2020-12-14,0012101300,
0000512767,RV,0153907070,0.00,2020-12-14,0012101300,
0000512767,RV,0153907080,2.20,2020-12-14,0012101300,
0000512767,RV,0153907090,0.03,2020-12-14,0012101300,
0000512767,RV,0153907100,2.27,2020-12-14,0012101300,
0000512767,RV,0153907110,0.10,2020-12-14,0012101300,
0000512767,RV,0153907120,1.02,2020-12-14,0012101300,
0000512767,RV,0153907130,0.09,2020-12-14,0012101300,
0000512767,RV,0153907140,0.00,2020-12-14,0012101300,
0000512767,RV,0153907150,0.24,2020-12-14,0012101300,
0000512767,RV,0153907160,0.01,2020-12-14,0012101300,
0000517220,RV,0153907171,80.91,2020-12-15,0012101300,
0000502397,RV,0153908806,37.71,2020-12-15,0012101300,
0000507149,RV,0153908816,6.33,2020-12-15,0012101300,
0000507149,RV,0153908826,26.42,2020-12-15,0012101300,
0000507418,RV,0153908836,1.41,2020-12-15,0012101300,
0000516470,RV,0153908846,7.12,2020-12-15,0012101300,
0000503104,RV,0153909005,4259.93,2020-12-15,0012100400,
0000507418,RV,0153909015,27.53,2020-12-15,0012101300,
0000507418,RV,0153909025,57.09,2020-12-15,0012101300,
0000511113,RV,0153909035,0.01,2020-12-04,0012101300,
0000512170,RV,0153909045,26.18,2020-12-15,0012101300,
0000512170,RV,0153909055,39.61,2020-12-15,0012101300,
0000512170,RV,0153909065,1.46,2020-12-15,0012101300,
0000515505,RV,0153909075,14.50,2020-12-15,0012101300,
0000515391,RV,0153909085,30.20,2020-12-15,0012101300,
0000516775,RV,0153909096,84.01,2020-12-16,0012101300,
0000500248,RV,0153909108,86.65,2020-12-16,0012101300,
0000502823,RV,0153909122,65.79,2020-12-16,0012101300,
0000504587,RV,0153909132,4.70,2020-12-16,0012101300,
0000505063,RV,0153909144,34.06,2020-12-16,0012101300,
0000505063,RV,0153909154,69.93,2020-12-16,0012101300,
0000505063,RV,0153909164,33.08,2020-12-16,0012101300,
0000505423,RV,0153909174,161.52,2020-12-15,0012101300,
0000509282,RV,0153909185,0.52,2020-12-16,0012101300,
0000510878,RV,0153909195,2.75,2020-12-15,0012101300,
0000510878,RV,0153910502,0.32,2020-12-15,0012101300,
0000510878,RV,0153910512,0.66,2020-12-15,0012101300,
0000510878,RV,0153910522,0.02,2020-12-15,0012101300,
0000510878,RV,0153910532,0.76,2020-12-15,0012101300,
0000510878,RV,0153910542,0.42,2020-12-15,0012101300,
0000510878,RV,0153910552,0.19,2020-12-15,0012101300,
0000510878,RV,0153910562,0.00,2020-12-15,0012101300,
0000510878,RV,0153910572,1.15,2020-12-15,0012101300,
0000510878,RV,0153910582,1.19,2020-12-15,0012101300,
0000510878,RV,0153910592,0.78,2020-12-15,0012101300,
0000510878,RV,0153910602,0.30,2020-12-15,0012101300,
0000510878,RV,0153910612,2.17,2020-12-15,0012101300,
0000510878,RV,0153910622,0.72,2020-12-15,0012101300,
0000510878,RV,0153910632,9.01,2020-12-15,0012101300,
0000510878,RV,0153910642,1.87,2020-12-15,0012101300,
0000510878,RV,0153910652,0.26,2020-12-15,0012101300,
0000510878,RV,0153910662,0.79,2020-12-15,0012101300,
0000510878,RV,0153910672,0.09,2020-12-15,0012101300,
0000510878,RV,0153910682,0.00,2020-12-15,0012101300,
0000510878,RV,0153910692,1.49,2020-12-15,0012101300,
0000510878,RV,0153910702,0.01,2020-12-15,0012101300,
0000510878,RV,0153910712,0.03,2020-12-15,0012101300,
0000510878,RV,0153910722,0.43,2020-12-15,0012101300,
0000510878,RV,0153910732,0.49,2020-12-15,0012101300,
0000510878,RV,0153910742,0.00,2020-12-15,0012101300,
0000510878,RV,0153910752,0.12,2020-12-15,0012101300,
0000510878,RV,0153910762,0.11,2020-12-15,0012101300,
0000510878,RV,0153910772,0.02,2020-12-15,0012101300,
0000510878,RV,0153910782,25.18,2020-12-15,0012101300,
0000510878,RV,0153910792,0.47,2020-12-15,0012101300,
0000510878,RV,0153910802,0.53,2020-12-15,0012101300,
0000510878,RV,0153910812,0.17,2020-12-15,0012101300,
0000512170,RV,0153910822,28.83,2020-12-15,0012101300,
0000512442,RV,0153910832,0.88,2020-12-16,0012101300,
0000512767,RV,0153910842,0.00,2020-12-15,0012101300,
0000512767,RV,0153910852,1.63,2020-12-15,0012101300,
0000512767,RV,0153910862,0.07,2020-12-15,0012101300,
0000512767,RV,0153910872,0.00,2020-12-15,0012101300,
0000512767,RV,0153910882,0.00,2020-12-15,0012101300,
0000512767,RV,0153910892,0.00,2020-12-15,0012101300,
0000512767,RV,0153912702,0.01,2020-12-15,0012101300,
0000512767,RV,0153912712,0.00,2020-12-15,0012101300,
0000512767,RV,0153912722,0.85,2020-12-15,0012101300,
0000512767,RV,0153912732,0.00,2020-12-15,0012101300,
0000512767,RV,0153912742,3.00,2020-12-15,0012101300,
0000512767,RV,0153912752,0.02,2020-12-15,0012101300,
0000512767,RV,0153912762,0.00,2020-12-15,0012101300,
0000512767,RV,0153912772,0.00,2020-12-15,0012101300,
0000512767,RV,0153912782,0.00,2020-12-15,0012101300,
0000512767,RV,0153912792,0.03,2020-12-15,0012101300,
0000512767,RV,0153912802,0.00,2020-12-15,0012101300,
0000512767,RV,0153912812,0.01,2020-12-15,0012101300,
0000512767,RV,0153912822,0.23,2020-12-15,0012101300,
0000512767,RV,0153912832,0.03,2020-12-15,0012101300,
0000512767,RV,0153912842,1.12,2020-12-15,0012101300,
0000512767,RV,0153912852,0.77,2020-12-15,0012101300,
0000512767,RV,0153912862,1.56,2020-12-15,0012101300,
0000512767,RV,0153912872,0.00,2020-12-15,0012101300,
0000512767,RV,0153912882,0.09,2020-12-15,0012101300,
0000512767,RV,0153912892,0.13,2020-12-15,0012101300,
0000512767,RV,0153912902,0.28,2020-12-15,0012101300,
0000512767,RV,0153912912,0.00,2020-12-15,0012101300,
0000512767,RV,0153912922,0.00,2020-12-15,0012101300,
0000512767,RV,0153912932,0.08,2020-12-15,0012101300,
0000512767,RV,0153912942,0.03,2020-12-15,0012101300,
0000512767,RV,0153912952,0.03,2020-12-15,0012101300,
0000512767,RV,0153912962,0.07,2020-12-15,0012101300,
0000512767,RV,0153912972,0.13,2020-12-15,0012101300,
0000512767,RV,0153912982,0.07,2020-12-15,0012101300,
0000512767,RV,0153912992,0.14,2020-12-15,0012101300,
0000512767,RV,0153913002,0.06,2020-12-15,0012101300,
0000512767,RV,0153913012,0.26,2020-12-15,0012101300,
0000512767,RV,0153913022,1.42,2020-12-15,0012101300,
0000512767,RV,0153913032,17.18,2020-12-15,0012101300,
0000512767,RV,0153913042,0.60,2020-12-15,0012101300,
0000512767,RV,0153913052,0.02,2020-12-15,0012101300,
0000512767,RV,0153913062,9.30,2020-12-15,0012101300,
0000512767,RV,0153913072,0.23,2020-12-15,0012101300,
0000512767,RV,0153913082,0.32,2020-12-15,0012101300,
0000512767,RV,0153913092,0.01,2020-12-15,0012101300,
0000512767,RV,0153913102,4.65,2020-12-15,0012101300,
0000512767,RV,0153913112,0.01,2020-12-15,0012101300,
0000512767,RV,0153913122,0.00,2020-12-15,0012101300,
0000512767,RV,0153913132,0.15,2020-12-15,0012101300,
0000512767,RV,0153913142,0.01,2020-12-15,0012101300,
0000512767,RV,0153913152,0.03,2020-12-15,0012101300,
0000512767,RV,0153913162,0.02,2020-12-15,0012101300,
0000512767,RV,0153913172,0.02,2020-12-15,0012101300,
0000512767,RV,0153913182,0.02,2020-12-15,0012101300,
0000512767,RV,0153913192,0.24,2020-12-15,0012101300,
0000512767,RV,0153913202,6.78,2020-12-15,0012101300,
0000515391,RV,0153913212,100.50,2020-12-16,0012101300,
0000502401,RV,0153915300,8.70,2020-12-16,0012101300,
0000505554,RV,0153915311,10318.50,2020-12-16,0012100400,
0000507418,RV,0153915321,6.45,2020-12-16,0012101300,
0000507418,RV,0153915331,21.35,2020-12-16,0012101300,
0000509282,RV,0153915341,5.49,2020-12-16,0012101300,
0000512170,RV,0153915351,48.85,2020-12-16,0012101300,
0000512170,RV,0153915361,138.64,2020-12-16,0012101300,
0000512170,RV,0153915371,84.88,2020-12-16,0012101300,
0000512170,RV,0153915381,92.62,2020-12-16,0012101300,
0000512170,RV,0153915391,16.44,2020-12-16,0012101300,
0000515956,RV,0153915401,30.44,2020-12-16,0012101300,
0000500248,RV,0153915411,156.99,2020-12-25,0012101300,
0000500248,RV,0153915421,16.96,2020-12-25,0012101300,
0000500248,RV,0153915431,4.67,2020-12-25,0012101300,
0000502401,RV,0153915441,4.80,2020-12-25,0012101300,
0000506344,RV,0153915451,75.38,2020-12-25,0012101300,
0000507149,RV,0153915461,49.98,2020-12-25,0012101300,
0000507149,RV,0153915471,12.80,2020-12-25,0012101300,
0000510553,RV,0153915481,47.43,2020-12-25,0012101300,
0000512170,RV,0153915491,13.09,2020-12-25,0012101300,
0000500248,RV,0153915601,59.57,2020-12-17,0012101300,
0000500248,RV,0153915611,119.71,2020-12-17,0012101300,
0000502769,RV,0153915625,43220.16,2020-12-17,0012100400,
0000504587,RV,0153915637,15.93,2020-12-17,0012101300,
0000505063,RV,0153915649,5.13,2020-12-17,0012101300,
0000505063,RV,0153915659,59.99,2020-12-17,0012101300,
0000505063,RV,0153915669,3.78,2020-12-17,0012101300,
0000507998,RV,0153915681,100204.68,2020-12-17,0012100400,
0000510878,RV,0153915692,0.01,2020-12-16,0012101300,
0000510878,RV,0153915702,0.09,2020-12-16,0012101300,
0000510878,RV,0153915712,7.30,2020-12-16,0012101300,
0000510878,RV,0153915722,4.72,2020-12-16,0012101300,
0000510878,RV,0153915732,0.75,2020-12-16,0012101300,
0000510878,RV,0153915742,0.01,2020-12-16,0012101300,
0000510878,RV,0153915752,85.13,2020-12-16,0012101300,
0000510878,RV,0153915762,0.20,2020-12-16,0012101300,
0000510878,RV,0153915772,1.31,2020-12-16,0012101300,
0000510878,RV,0153915782,0.24,2020-12-16,0012101300,
0000510878,RV,0153915792,0.01,2020-12-16,0012101300,
0000510878,RV,0153915802,0.12,2020-12-16,0012101300,
0000510878,RV,0153915812,0.38,2020-12-16,0012101300,
0000510878,RV,0153915822,0.05,2020-12-16,0012101300,
0000510878,RV,0153915832,3.53,2020-12-16,0012101300,
0000510878,RV,0153915842,0.10,2020-12-16,0012101300,
0000510878,RV,0153915852,0.33,2020-12-16,0012101300,
0000510878,RV,0153915862,0.00,2020-12-16,0012101300,
0000510878,RV,0153915872,1.29,2020-12-16,0012101300,
0000510878,RV,0153915882,1.26,2020-12-16,0012101300,
0000510878,RV,0153915892,0.06,2020-12-16,0012101300,
0000510878,RV,0153915902,6.02,2020-12-16,0012101300,
0000510878,RV,0153915912,8.83,2020-12-16,0012101300,
0000510878,RV,0153915922,0.01,2020-12-16,0012101300,
0000510878,RV,0153915932,1.53,2020-12-16,0012101300,
0000510878,RV,0153915942,0.02,2020-12-16,0012101300,
0000510878,RV,0153915952,0.02,2020-12-16,0012101300,
0000510878,RV,0153915962,0.09,2020-12-16,0012101300,
0000510878,RV,0153915972,3.37,2020-12-16,0012101300,
0000510878,RV,0153915982,3.97,2020-12-16,0012101300,
0000510878,RV,0153915992,0.09,2020-12-16,0012101300,
0000510878,RV,0153916002,0.82,2020-12-16,0012101300,
0000510878,RV,0153916012,0.02,2020-12-16,0012101300,
0000510878,RV,0153916022,0.00,2020-12-16,0012101300,
0000510878,RV,0153916032,0.00,2020-12-16,0012101300,
0000511718,RV,0153916042,73.67,2020-12-17,0012101300,
0000512767,RV,0153916052,1.80,2020-12-16,0012101300,
0000512767,RV,0153916062,1.57,2020-12-16,0012101300,
0000512767,RV,0153916072,0.01,2020-12-16,0012101300,
0000512767,RV,0153916082,0.08,2020-12-16,0012101300,
0000512767,RV,0153916092,8.16,2020-12-16,0012101300,
0000512767,RV,0153917102,1.49,2020-12-16,0012101300,
0000512767,RV,0153917112,0.02,2020-12-16,0012101300,
0000512767,RV,0153917122,2.28,2020-12-16,0012101300,
0000512767,RV,0153917132,7.66,2020-12-16,0012101300,
0000512767,RV,0153917142,0.09,2020-12-16,0012101300,
0000512767,RV,0153917152,0.21,2020-12-16,0012101300,
0000512767,RV,0153917162,0.19,2020-12-16,0012101300,
0000512767,RV,0153917172,0.00,2020-12-16,0012101300,
0000512767,RV,0153917182,0.29,2020-12-16,0012101300,
0000512767,RV,0153917192,0.31,2020-12-16,0012101300,
0000512767,RV,0153917202,0.43,2020-12-16,0012101300,
0000512767,RV,0153917212,0.01,2020-12-16,0012101300,
0000512767,RV,0153917222,0.07,2020-12-16,0012101300,
0000512767,RV,0153917232,0.20,2020-12-16,0012101300,
0000512767,RV,0153917242,0.18,2020-12-16,0012101300,
0000512767,RV,0153917252,2.34,2020-12-16,0012101300,
0000512767,RV,0153917262,0.22,2020-12-16,0012101300,
0000512767,RV,0153917272,0.66,2020-12-16,0012101300,
0000512767,RV,0153917282,0.02,2020-12-16,0012101300,
0000512767,RV,0153917292,0.33,2020-12-16,0012101300,
0000512767,RV,0153917302,0.46,2020-12-16,0012101300,
0000512767,RV,0153917312,0.00,2020-12-16,0012101300,
0000512767,RV,0153917322,0.01,2020-12-16,0012101300,
0000512767,RV,0153917332,0.01,2020-12-16,0012101300,
0000512767,RV,0153917342,0.01,2020-12-16,0012101300,
0000512767,RV,0153917352,0.00,2020-12-16,0012101300,
0000512767,RV,0153917362,0.01,2020-12-16,0012101300,
0000512767,RV,0153917372,0.00,2020-12-16,0012101300,
0000512767,RV,0153917382,1.85,2020-12-16,0012101300,
0000512767,RV,0153917392,0.02,2020-12-16,0012101300,
0000512767,RV,0153917402,5.21,2020-12-16,0012101300,
0000512767,RV,0153917412,7.13,2020-12-16,0012101300,
0000512767,RV,0153917422,0.05,2020-12-16,0012101300,
0000512767,RV,0153917432,0.00,2020-12-16,0012101300,
0000512767,RV,0153917442,0.00,2020-12-16,0012101300,
0000512767,RV,0153917452,0.00,2020-12-16,0012101300,
0000512767,RV,0153917462,0.46,2020-12-16,0012101300,
0000512767,RV,0153917472,0.00,2020-12-16,0012101300,
0000512767,RV,0153917482,0.04,2020-12-16,0012101300,
0000512767,RV,0153917492,0.11,2020-12-16,0012101300,
0000512767,RV,0153917502,0.00,2020-12-16,0012101300,
0000515933,RV,0153917512,5019.20,2020-12-17,0012100400,
0000517248,RV,0153917522,46.30,2020-12-17,0012101300,
0000509282,RV,0153927022,1.27,2020-12-17,0012101300,
0000511560,RV,0153927032,9.14,2020-12-17,0012101300,
0000512170,RV,0153927042,0.73,2020-12-17,0012101300,
0000515956,RV,0153927052,36.03,2020-12-17,0012101300,
0000516674,RV,0153927062,2.07,2020-12-17,0012101300,
0000507494,RV,0153927207,0.26,2020-12-17,0012101300,
0000507494,RV,0153927217,3.53,2020-12-17,0012101300,
0000507494,RV,0153927227,43.50,2020-12-17,0012101300,
0000507494,RV,0153927237,0.95,2020-12-17,0012101300,
0000507494,RV,0153927247,1.70,2020-12-17,0012101300,
0000507494,RV,0153927257,0.59,2020-12-17,0012101300,
0000507494,RV,0153927267,15.56,2020-12-17,0012101300,
0000507494,RV,0153927277,2.07,2020-12-17,0012101300,
0000507494,RV,0153927287,29.98,2020-12-17,0012101300,
0000507494,RV,0153927297,7.78,2020-12-17,0012101300,
0000507494,RV,0153927307,3.86,2020-12-17,0012101300,
0000507494,RV,0153927317,5.68,2020-12-17,0012101300,
0000507494,RV,0153927327,0.00,2020-12-17,0012101300,
0000507494,RV,0153927337,11.63,2020-12-17,0012101300,
0000507494,RV,0153927347,0.02,2020-12-17,0012101300,
0000507494,RV,0153927357,66.25,2020-12-17,0012101300,
0000507494,RV,0153927367,3.42,2020-12-17,0012101300,
0000507494,RV,0153927377,2.40,2020-12-17,0012101300,
0000507494,RV,0153927387,9.53,2020-12-17,0012101300,
0000507494,RV,0153927397,13.50,2020-12-17,0012101300,
0000507494,RV,0153927407,4.32,2020-12-17,0012101300,
0000507494,RV,0153927417,0.05,2020-12-17,0012101300,
0000507494,RV,0153927427,2.97,2020-12-17,0012101300,
0000507494,RV,0153927437,4.16,2020-12-17,0012101300,
0000507494,RV,0153927447,1.63,2020-12-17,0012101300,
0000507494,RV,0153927457,93.40,2020-12-17,0012101300,
0000507494,RV,0153927467,6.06,2020-12-17,0012101300,
0000507494,RV,0153927477,0.58,2020-12-17,0012101300,
0000507494,RV,0153927487,18.72,2020-12-17,0012101300,
0000507494,RV,0153927497,1.48,2020-12-17,0012101300,
0000507494,RV,0153927507,3.17,2020-12-17,0012101300,
0000507494,RV,0153927517,0.69,2020-12-17,0012101300,
0000507494,RV,0153927527,13.91,2020-12-17,0012101300,
0000507494,RV,0153927537,4.26,2020-12-17,0012101300,
0000507494,RV,0153927547,7.78,2020-12-17,0012101300,
0000507494,RV,0153927557,7.14,2020-12-17,0012101300,
0000507494,RV,0153927567,0.46,2020-12-17,0012101300,
0000507494,RV,0153927577,2.54,2020-12-17,0012101300,
0000507494,RV,0153927587,1.11,2020-12-17,0012101300,
0000507494,RV,0153927597,12.10,2020-12-17,0012101300,
0000507494,RV,0153927607,2.46,2020-12-17,0012101300,
0000507494,RV,0153927617,18.60,2020-12-17,0012101300,
0000507494,RV,0153927627,4.36,2020-12-17,0012101300,
0000507494,RV,0153927637,43.34,2020-12-17,0012101300,
0000507494,RV,0153927647,0.29,2020-12-17,0012101300,
0000507494,RV,0153927657,1.66,2020-12-17,0012101300,
0000507494,RV,0153927667,6.28,2020-12-17,0012101300,
0000507494,RV,0153927677,29.00,2020-12-17,0012101300,
0000507494,RV,0153927687,4.15,2020-12-17,0012101300,
0000507494,RV,0153927697,13.17,2020-12-17,0012101300,
0000507494,RV,0153927707,10.81,2020-12-17,0012101300,
0000507494,RV,0153927717,2.55,2020-12-17,0012101300,
0000507494,RV,0153927727,24.70,2020-12-17,0012101300,
0000507494,RV,0153927737,0.62,2020-12-17,0012101300,
0000507494,RV,0153927747,14.46,2020-12-17,0012101300,
0000507494,RV,0153927757,2.24,2020-12-17,0012101300,
0000507494,RV,0153927767,0.26,2020-12-17,0012101300,
0000507494,RV,0153927777,7.45,2020-12-17,0012101300,
0000507494,RV,0153927787,44.04,2020-12-17,0012101300,
0000507494,RV,0153927797,0.49,2020-12-17,0012101300,
0000507494,RV,0153927807,2.66,2020-12-17,0012101300,
0000507494,RV,0153927817,5.62,2020-12-17,0012101300,
0000507494,RV,0153927827,0.23,2020-12-17,0012101300,
0000507494,RV,0153927837,1.83,2020-12-17,0012101300,
0000507494,RV,0153927847,0.34,2020-12-17,0012101300,
0000507494,RV,0153927857,8.87,2020-12-17,0012101300,
0000507494,RV,0153927867,1.18,2020-12-17,0012101300,
0000507494,RV,0153927877,0.14,2020-12-17,0012101300,
0000507494,RV,0153927887,4.06,2020-12-17,0012101300,
0000507494,RV,0153927897,7.01,2020-12-17,0012101300,
0000507494,RV,0153927907,0.25,2020-12-17,0012101300,
0000507494,RV,0153927917,1.45,2020-12-17,0012101300,
0000507494,RV,0153927927,0.63,2020-12-17,0012101300,
0000507494,RV,0153927937,0.45,2020-12-17,0012101300,
0000507494,RV,0153927947,26.12,2020-12-17,0012101300,
0000507494,RV,0153927957,5.79,2020-12-17,0012101300,
0000507494,RV,0153927967,0.26,2020-12-17,0012101300,
0000507494,RV,0153927977,18.62,2020-12-17,0012101300,
0000507494,RV,0153927987,4.39,2020-12-17,0012101300,
0000507494,RV,0153927997,23.80,2020-12-17,0012101300,
0000507494,RV,0153928007,6.84,2020-12-17,0012101300,
0000507494,RV,0153928017,51.53,2020-12-17,0012101300,
0000507494,RV,0153928027,1.30,2020-12-17,0012101300,
0000507494,RV,0153928037,0.23,2020-12-17,0012101300,
0000507494,RV,0153928047,0.84,2020-12-17,0012101300,
0000507494,RV,0153928057,2.88,2020-12-17,0012101300,
0000507494,RV,0153928067,6.40,2020-12-17,0012101300,
0000507494,RV,0153928077,13.14,2020-12-17,0012101300,
0000507494,RV,0153928087,16.80,2020-12-17,0012101300,
0000507494,RV,0153928097,4.40,2020-12-17,0012101300,
0000507494,RV,0153928107,4.90,2020-12-17,0012101300,
0000507494,RV,0153928117,45.36,2020-12-17,0012101300,
0000507494,RV,0153928127,0.67,2020-12-17,0012101300,
0000507494,RV,0153928137,14.42,2020-12-17,0012101300,
0000507494,RV,0153928147,2.23,2020-12-17,0012101300,
0000507494,RV,0153928157,23.27,2020-12-17,0012101300,
0000507494,RV,0153928167,11.02,2020-12-17,0012101300,
0000507494,RV,0153928177,43.93,2020-12-17,0012101300,
0000509282,RV,0153928187,3.35,2020-12-18,0012101300,
0000510878,RV,0153928197,5.30,2020-12-17,0012101300,
0000500248,RV,0153928409,103.42,2020-12-24,0012101300,
0000500248,RV,0153928419,23.71,2020-12-24,0012101300,
0000513255,RV,0153928429,3.01,2020-12-24,0012101300,
0000509282,RV,0153928455,14.52,2020-12-31,0012101300,
0000513876,ZT,0153928467,3164206.34,2020-12-31,0012100400,
0000510878,RV,0153928509,0.00,2020-12-17,0012101300,
0000510878,RV,0153928519,0.76,2020-12-17,0012101300,
0000510878,RV,0153928529,0.02,2020-12-17,0012101300,
0000510878,RV,0153928539,0.46,2020-12-17,0012101300,
0000510878,RV,0153928549,0.14,2020-12-17,0012101300,
0000510878,RV,0153928559,0.46,2020-12-17,0012101300,
0000510878,RV,0153928569,1.94,2020-12-17,0012101300,
0000510878,RV,0153928579,0.16,2020-12-17,0012101300,
0000510878,RV,0153928589,0.30,2020-12-17,0012101300,
0000510878,RV,0153928599,0.02,2020-12-17,0012101300,
0000510878,RV,0153928609,0.04,2020-12-17,0012101300,
0000510878,RV,0153928619,0.28,2020-12-17,0012101300,
0000510878,RV,0153928629,0.01,2020-12-17,0012101300,
0000510878,RV,0153928639,0.09,2020-12-17,0012101300,
0000510878,RV,0153928649,0.21,2020-12-17,0012101300,
0000510878,RV,0153928659,0.01,2020-12-17,0012101300,
0000510878,RV,0153928669,0.04,2020-12-17,0012101300,
0000510878,RV,0153928679,0.06,2020-12-17,0012101300,
0000510878,RV,0153928689,0.24,2020-12-17,0012101300,
0000510878,RV,0153928699,0.28,2020-12-17,0012101300,
0000510878,RV,0153928709,3.27,2020-12-17,0012101300,
0000510878,RV,0153928719,0.14,2020-12-17,0012101300,
