JENumber,FechaEfectiva,Mes,CuentaContable,Monto,Usuario,FechaEntrada
5000008185,20201215,12,0046940001,-25,PR_RECEIUING,20201215
5000008186,20201218,12,0025010000,2002.5,PR_RECEIUING,20201218
5000008186,20201218,12,0046940001,-2002.5,PR_RECEIUING,20201218
5000008187,20201218,12,0063400101,691.6,PR_RECEIUING,20201218
5000008187,20201218,12,0046940001,-691.6,PR_RECEIUING,20201218
5000008187,20201218,12,0063400101,224.75,PR_RECEIUING,20201218
5000008187,20201218,12,0046940001,-224.75,PR_RECEIUING,20201218
5000008188,20201211,12,0024010000,39454.74,PR_RECEIUING,20201218
5000008188,20201211,12,0046940001,-39299.1,PR_RECEIUING,20201218
5000008188,20201211,12,0046940001,-155.64,PR_RECEIUING,20201218
5000008189,20201204,12,0024010000,17445.87,PR_RECEIUING,20201218
5000008189,20201204,12,0046940001,-17377.05,PR_RECEIUING,20201218
5000008189,20201204,12,0046940001,-68.82,PR_RECEIUING,20201218
5000008189,20201204,12,0024010000,21674.25,PR_RECEIUING,20201218
5000008189,20201204,12,0046940001,-21588.75,PR_RECEIUING,20201218
5000008189,20201204,12,0046940001,-85.5,PR_RECEIUING,20201218
5000008190,20201218,12,0024010000,41386.41,PR_RECEIUING,20201218
5000008190,20201218,12,0046940001,-41223.15,PR_RECEIUING,20201218
5000008190,20201218,12,0046940001,-163.26,PR_RECEIUING,20201218
5000008191,20201208,12,0024010000,41690.61,PR_RECEIUING,20201218
5000008191,20201208,12,0046940001,-41526.15,PR_RECEIUING,20201218
5000008191,20201208,12,0046940001,-164.46,PR_RECEIUING,20201218
5000008192,20201208,12,0024010000,-41690.61,PR_ERIVMAN,20201219
5000008192,20201208,12,0046940001,41526.15,PR_ERIVMAN,20201219
5000008192,20201208,12,0046940001,164.46,PR_ERIVMAN,20201219
5000008193,20201213,12,0024010000,38876.76,PR_RECEIUING,20201219
5000008193,20201213,12,0046940001,-38723.4,PR_RECEIUING,20201219
5000008193,20201213,12,0046940001,-153.36,PR_RECEIUING,20201219
5000008194,20201219,12,0026010000,654,PR_RECEIUING,20201219
5000008194,20201219,12,0046940001,-594,PR_RECEIUING,20201219
5000008194,20201219,12,0046940001,-60,PR_RECEIUING,20201219
5000008195,20201219,12,0063400101,720.9,PR_HBETMUÑ,20201219
5000008195,20201219,12,0046940001,-720.9,PR_HBETMUÑ,20201219
5000008196,20201208,12,0024010000,41690.61,PR_RECEIUING,20201221
5000008196,20201208,12,0046940001,-41526.15,PR_RECEIUING,20201221
5000008196,20201208,12,0046940001,-164.46,PR_RECEIUING,20201221
5000008197,20201218,12,0024010000,36960.3,PR_RECEIUING,20201221
5000008197,20201218,12,0046940001,-36814.5,PR_RECEIUING,20201221
5000008197,20201218,12,0046940001,-145.8,PR_RECEIUING,20201221
5000008198,20201219,12,0025010000,402.87,PR_RECEIUING,20201221
5000008198,20201219,12,0046940001,-378.05,PR_RECEIUING,20201221
5000008198,20201219,12,0046940001,-8.89,PR_RECEIUING,20201221
5000008198,20201219,12,0046940001,-4.4,PR_RECEIUING,20201221
5000008198,20201219,12,0046940001,-11.53,PR_RECEIUING,20201221
5000008199,20201219,12,0025010000,692.47,PR_RECEIUING,20201221
5000008199,20201219,12,0046940001,-692.47,PR_RECEIUING,20201221
5000008200,20201221,12,0063400101,2185,PR_HBETMUÑ,20201221
5000008200,20201221,12,0046940001,-2185,PR_HBETMUÑ,20201221
5000008201,20201222,12,0063400101,3190.04,PR_RECEIUING,20201222
5000008201,20201222,12,0046940001,-2749.95,PR_RECEIUING,20201222
5000008201,20201222,12,0046940001,-440.09,PR_RECEIUING,20201222
5000008201,20201222,12,0063400101,71.81,PR_RECEIUING,20201222
5000008201,20201222,12,0046940001,-61.9,PR_RECEIUING,20201222
5000008201,20201222,12,0046940001,-9.91,PR_RECEIUING,20201222
5000008202,20201222,12,0063400101,260,PR_HBETMUÑ,20201222
5000008202,20201222,12,0046940001,-260,PR_HBETMUÑ,20201222
5000008203,20201222,12,0063400101,2245,PR_RECEIUING,20201222
5000008203,20201222,12,0046940001,-2245,PR_RECEIUING,20201222
5000008204,20201222,12,0063400101,260,PR_HBETMUÑ,20201222
5000008204,20201222,12,0046940001,-260,PR_HBETMUÑ,20201222
5000008205,20201222,12,0024010000,21537.36,PR_RECEIUING,20201226
5000008205,20201222,12,0046940001,-21452.4,PR_RECEIUING,20201226
5000008205,20201222,12,0046940001,-84.96,PR_RECEIUING,20201226
5000008205,20201222,12,0024010000,18054.27,PR_RECEIUING,20201226
5000008205,20201222,12,0046940001,-17983.05,PR_RECEIUING,20201226
5000008205,20201222,12,0046940001,-71.22,PR_RECEIUING,20201226
5000008206,20201222,12,0024010000,40002.3,PR_RECEIUING,20201226
5000008206,20201222,12,0046940001,-39844.5,PR_RECEIUING,20201226
5000008206,20201222,12,0046940001,-157.8,PR_RECEIUING,20201226
5000008207,20201220,12,0024010000,37051.56,PR_RECEIUING,20201226
5000008207,20201220,12,0046940001,-36905.4,PR_RECEIUING,20201226
5000008207,20201220,12,0046940001,-146.16,PR_RECEIUING,20201226
5000008207,20201220,12,0024010000,5171.4,PR_RECEIUING,20201226
5000008207,20201220,12,0046940001,-5151,PR_RECEIUING,20201226
5000008207,20201220,12,0046940001,-20.4,PR_RECEIUING,20201226
5000008208,20201229,12,0025010000,1335,PR_RECEIUING,20201229
5000008208,20201229,12,0046940001,-1335,PR_RECEIUING,20201229
5000008209,20201227,12,0026010000,3162.41,PR_RECEIUING,20201229
5000008209,20201227,12,0046940001,-2875,PR_RECEIUING,20201229
5000008209,20201227,12,0046940001,-287.41,PR_RECEIUING,20201229
5000008210,20201230,12,0024010000,39941.46,PR_RECEIUING,20200102
5000008210,20201230,12,0046940001,-39783.9,PR_RECEIUING,20200102
5000008210,20201230,12,0046940001,-157.56,PR_RECEIUING,20200102
5000008211,20201231,12,0024010000,39287.43,PR_RECEIUING,20200102
5000008211,20201231,12,0046940001,-39132.45,PR_RECEIUING,20200102
5000008211,20201231,12,0046940001,-154.98,PR_RECEIUING,20200102
9400001520,20200705,07,0041200100,2671.2,ALAHENS,20200711
9400001520,20200705,07,0062100104,4638.24,ALAHENS,20200711
9400001520,20200705,07,0062500104,159.12,ALAHENS,20200711
9400001520,20200705,07,0062500104,635.36,ALAHENS,20200711
9400001520,20200705,07,0062720101,133.9,ALAHENS,20200711
9400001520,20200705,07,0062720101,486.05,ALAHENS,20200711
9400001520,20200705,07,0062720102,64.03,ALAHENS,20200711
9400001520,20200705,07,0042400100,-183.23,ALAHENS,20200711
9400001520,20200705,07,0042400100,-250,ALAHENS,20200711
9400001520,20200705,07,0042400100,-4943.99,ALAHENS,20200711
9400001520,20200705,07,0042400100,-1172.21,ALAHENS,20200711
9400001520,20200705,07,0040300300,-1239.89,ALAHENS,20200711
9400001520,20200705,07,0040300400,-222.81,ALAHENS,20200711
9400001520,20200705,07,0046920200,-234.78,ALAHENS,20200711
9400001520,20200705,07,0046920300,-411.27,ALAHENS,20200711
9400001520,20200705,07,0046920400,-6,ALAHENS,20200711
9400001520,20200705,07,0046940800,-123.72,ALAHENS,20200711
9400001521,20200705,07,0041200100,2542.4,ALAHENS,20200711
9400001521,20200705,07,0062100104,2459.68,ALAHENS,20200711
9400001521,20200705,07,0062100104,7740.95,ALAHENS,20200711
9400001521,20200705,07,0062100104,926,ALAHENS,20200711
9400001521,20200705,07,0062100104,1308.93,ALAHENS,20200711
9400001521,20200705,07,0062100105,1366,ALAHENS,20200711
9400001521,20200705,07,0062100105,1291.6,ALAHENS,20200711
9400001521,20200705,07,0062100106,569.44,ALAHENS,20200711
9400001521,20200705,07,0062100106,2088.24,ALAHENS,20200711
9400001521,20200705,07,0062100106,370.4,ALAHENS,20200711
9400001521,20200705,07,0062100106,373.36,ALAHENS,20200711
9400001521,20200705,07,0062500104,780.8,ALAHENS,20200711
9400001521,20200705,07,0062500104,2056.8,ALAHENS,20200711
9400001521,20200705,07,0062500104,185.2,ALAHENS,20200711
9400001521,20200705,07,0062500104,262.8,ALAHENS,20200711
9400001521,20200705,07,0062720101,25.64,ALAHENS,20200711
9400001521,20200705,07,0062720101,411.32,ALAHENS,20200711
9400001521,20200705,07,0062720101,1192.02,ALAHENS,20200711
9400001521,20200705,07,0062720101,113.34,ALAHENS,20200711
9400001521,20200705,07,0062720101,148.8,ALAHENS,20200711
9400001521,20200705,07,0062720102,72.48,ALAHENS,20200711
9400001521,20200705,07,0062720102,2.46,ALAHENS,20200711
9400001521,20200705,07,0042400100,-230,ALAHENS,20200711
9400001521,20200705,07,0042400100,-10310.44,ALAHENS,20200711
9400001521,20200705,07,0042400100,-7503.8,ALAHENS,20200711
9400001521,20200705,07,0040190200,-499.8,ALAHENS,20200711
9400001521,20200705,07,0040300100,-30.44,ALAHENS,20200711
9400001521,20200705,07,0040300300,-3721.35,ALAHENS,20200711
9400001521,20200705,07,0040300400,-902.35,ALAHENS,20200711
9400001521,20200705,07,0046920100,-266,ALAHENS,20200711
9400001521,20200705,07,0046920200,-224.82,ALAHENS,20200711
9400001521,20200705,07,0046920300,-2584.66,ALAHENS,20200711
9400001521,20200705,07,0046920400,-15,ALAHENS,20200711
9400001522,20200712,07,0041200100,374,ALAHENS,20200719
9400001522,20200712,07,0062100104,2400,ALAHENS,20200719
9400001522,20200712,07,0062100104,8041.84,ALAHENS,20200719
9400001522,20200712,07,0062100104,919.48,ALAHENS,20200719
9400001522,20200712,07,0062100104,1314,ALAHENS,20200719
9400001522,20200712,07,0062100105,1265.2,ALAHENS,20200719
9400001522,20200712,07,0062100105,1356,ALAHENS,20200719
9400001522,20200712,07,0062100106,239.14,ALAHENS,20200719
9400001522,20200712,07,0062100106,44.3,ALAHENS,20200719
9400001522,20200712,07,0062100106,117.46,ALAHENS,20200719
9400001522,20200712,07,0062720101,17.11,ALAHENS,20200719
9400001522,20200712,07,0062720101,301.89,ALAHENS,20200719
9400001522,20200712,07,0062720101,750.93,ALAHENS,20200719
9400001522,20200712,07,0062720101,79.33,ALAHENS,20200719
9400001522,20200712,07,0062720101,100.52,ALAHENS,20200719
9400001522,20200712,07,0062720102,44.38,ALAHENS,20200719
9400001522,20200712,07,0062720102,2.03,ALAHENS,20200719
9400001522,20200712,07,0042400100,-230,ALAHENS,20200719
9400001522,20200712,07,0042400100,-6881.28,ALAHENS,20200719
9400001522,20200712,07,0042400100,-3991.82,ALAHENS,20200719
9400001522,20200712,07,0040190200,-457.8,ALAHENS,20200719
9400001522,20200712,07,0040300100,-20.32,ALAHENS,20200719
9400001522,20200712,07,0040300300,-2458.88,ALAHENS,20200719
9400001522,20200712,07,0040300400,-501.72,ALAHENS,20200719
9400001522,20200712,07,0046920100,-238,ALAHENS,20200719
9400001522,20200712,07,0046920200,-139.23,ALAHENS,20200719
9400001522,20200712,07,0046920300,-2434.56,ALAHENS,20200719
9400001522,20200712,07,0046920400,-14,ALAHENS,20200719
9400001523,20200719,07,0041200100,3371.52,ALAHENS,20200727
9400001523,20200719,07,0062100104,1676.88,ALAHENS,20200727
9400001523,20200719,07,0062100104,3194,ALAHENS,20200727
9400001523,20200719,07,0062500104,154.64,ALAHENS,20200727
9400001523,20200719,07,0062720101,128.28,ALAHENS,20200727
9400001523,20200719,07,0062720101,514.09,ALAHENS,20200727
9400001523,20200719,07,0062720102,67.72,ALAHENS,20200727
9400001523,20200719,07,0014100200,-33.33,ALAHENS,20200727
9400001523,20200719,07,0042400100,-183.23,ALAHENS,20200727
9400001523,20200719,07,0042400100,-250,ALAHENS,20200727
9400001523,20200719,07,0042400100,-4983.18,ALAHENS,20200727
9400001523,20200719,07,0042400100,-1250.67,ALAHENS,20200727
9400001523,20200719,07,0040300300,-1284.75,ALAHENS,20200727
9400001523,20200719,07,0040300400,-289.42,ALAHENS,20200727
9400001523,20200719,07,0046920200,-248.32,ALAHENS,20200727
9400001523,20200719,07,0046920300,-411.27,ALAHENS,20200727
9400001523,20200719,07,0046920400,-8,ALAHENS,20200727
9400001523,20200719,07,0046940800,-164.96,ALAHENS,20200727
9400001524,20200719,07,0041200100,2181.2,ALAHENS,20200727
9400001524,20200719,07,0041200200,389.6,ALAHENS,20200727
9400001524,20200719,07,0062100104,2430,ALAHENS,20200727
9400001524,20200719,07,0062100104,7591.42,ALAHENS,20200727
9400001524,20200719,07,0062100104,919.48,ALAHENS,20200727
9400001524,20200719,07,0062100104,1310.91,ALAHENS,20200727
9400001524,20200719,07,0062100105,1278.8,ALAHENS,20200727
9400001524,20200719,07,0062100105,1507.98,ALAHENS,20200727
9400001524,20200719,07,0062100106,127.94,ALAHENS,20200727
9400001524,20200719,07,0062100106,116.84,ALAHENS,20200727
9400001524,20200719,07,0062100106,13.06,ALAHENS,20200727
9400001524,20200719,07,0062100106,61.32,ALAHENS,20200727
9400001524,20200719,07,0062500104,114.8,ALAHENS,20200727
9400001524,20200719,07,0062720101,19.07,ALAHENS,20200727
9400001524,20200719,07,0062720101,315.45,ALAHENS,20200727
9400001524,20200719,07,0062720101,892.13,ALAHENS,20200727
9400001524,20200719,07,0062720101,71.34,ALAHENS,20200727
9400001524,20200719,07,0062720101,104.98,ALAHENS,20200727
9400001524,20200719,07,0062720102,42.04,ALAHENS,20200727
9400001524,20200719,07,0062720102,2.18,ALAHENS,20200727
9400001524,20200719,07,0042400100,-230,ALAHENS,20200727
9400001524,20200719,07,0042400100,-7011.48,ALAHENS,20200727
9400001524,20200719,07,0042400100,-5628.73,ALAHENS,20200727
9400001524,20200719,07,0040190200,-509.8,ALAHENS,20200727
9400001524,20200719,07,0040300100,-22.65,ALAHENS,20200727
9400001524,20200719,07,0040300300,-2760.7,ALAHENS,20200727
9400001524,20200719,07,0040300400,-471.95,ALAHENS,20200727
9400001524,20200719,07,0046920100,-259,ALAHENS,20200727
9400001524,20200719,07,0046920200,-132.67,ALAHENS,20200727
9400001524,20200719,07,0046920300,-2449.56,ALAHENS,20200727
9400001524,20200719,07,0046920400,-14,ALAHENS,20200727
9400001525,20200726,07,0041200100,1362,ALAHENS,20200801
9400001525,20200726,07,0041200200,349.6,ALAHENS,20200801
9400001525,20200726,07,0062100104,2045.24,ALAHENS,20200801
9400001525,20200726,07,0062100104,7464.18,ALAHENS,20200801
9400001525,20200726,07,0062100104,919.48,ALAHENS,20200801
9400001525,20200726,07,0062100104,1314,ALAHENS,20200801
9400001525,20200726,07,0062100105,1464,ALAHENS,20200801
9400001525,20200726,07,0062100105,1746,ALAHENS,20200801
9400001525,20200726,07,0062100106,188.02,ALAHENS,20200801
9400001525,20200726,07,0062100106,60.72,ALAHENS,20200801
9400001525,20200726,07,0062100106,39.16,ALAHENS,20200801
9400001525,20200726,07,0062100106,45.24,ALAHENS,20200801
9400001525,20200726,07,0062500104,589.2,ALAHENS,20200801
9400001525,20200726,07,0062500104,1782.4,ALAHENS,20200801
9400001525,20200726,07,0062500104,185.2,ALAHENS,20200801
9400001525,20200726,07,0062500104,262.8,ALAHENS,20200801
9400001525,20200726,07,0062720101,22.78,ALAHENS,20200801
9400001525,20200726,07,0062720101,358.93,ALAHENS,20200801
9400001525,20200726,07,0062720101,949.77,ALAHENS,20200801
9400001525,20200726,07,0062720101,87.5,ALAHENS,20200801
9400001525,20200726,07,0062720101,124.09,ALAHENS,20200801
9400001525,20200726,07,0062720102,50.4,ALAHENS,20200801
9400001525,20200726,07,0062720102,2.49,ALAHENS,20200801
9400001525,20200726,07,0042400100,-180,ALAHENS,20200801
9400001525,20200726,07,0042400100,-8347.5,ALAHENS,20200801
9400001525,20200726,07,0042400100,-5652.41,ALAHENS,20200801
9400001525,20200726,07,0040190200,-493.8,ALAHENS,20200801
9400001525,20200726,07,0040300100,-27.05,ALAHENS,20200801
9400001525,20200726,07,0040300300,-3032.08,ALAHENS,20200801
9400001525,20200726,07,0040300400,-570.03,ALAHENS,20200801
9400001525,20200726,07,0046920100,-252,ALAHENS,20200801
9400001525,20200726,07,0046920200,-158.65,ALAHENS,20200801
9400001525,20200726,07,0046920300,-2681.68,ALAHENS,20200801
9400001525,20200726,07,0046920400,-18,ALAHENS,20200801
9400001526,20200802,08,0041200100,1391.76,ALAHENS,20200809
9400001526,20200802,08,0062100104,1591.2,ALAHENS,20200809
9400001526,20200802,08,0062100104,4659.92,ALAHENS,20200809
9400001526,20200802,08,0062500104,154.64,ALAHENS,20200809
9400001526,20200802,08,0062720101,121.73,ALAHENS,20200809
9400001526,20200802,08,0062720101,474.78,ALAHENS,20200809
9400001526,20200802,08,0062720102,64.03,ALAHENS,20200809
9400001526,20200802,08,0014100200,-42.42,ALAHENS,20200809
9400001526,20200802,08,0042400100,-183.23,ALAHENS,20200809
9400001526,20200802,08,0042400100,-250,ALAHENS,20200809
9400001526,20200802,08,0042400100,-4644.76,ALAHENS,20200809
9400001526,20200802,08,0042400100,-1036.19,ALAHENS,20200809
9400001526,20200802,08,0040300300,-1193.03,ALAHENS,20200809
9400001526,20200802,08,0040300400,-289.42,ALAHENS,20200809
9400001526,20200802,08,0046920200,-234.78,ALAHENS,20200809
9400001526,20200802,08,0046920300,-411.27,ALAHENS,20200809
9400001526,20200802,08,0046920400,-8,ALAHENS,20200809
9400001526,20200802,08,0046940800,-164.96,ALAHENS,20200809
9400001527,20200802,08,0041200100,2342.4,ALAHENS,20200809
9400001527,20200802,08,0041200200,50.75,ALAHENS,20200809
9400001527,20200802,08,0062100104,2890.84,ALAHENS,20200809
9400001527,20200802,08,0062100104,22.05,ALAHENS,20200809
9400001527,20200802,08,0062100104,22.05,ALAHENS,20200809
9400001527,20200802,08,0062100104,7722.05,ALAHENS,20200809
9400001527,20200802,08,0062100104,941.53,ALAHENS,20200809
9400001527,20200802,08,0062100104,1329.4,ALAHENS,20200809
9400001527,20200802,08,0062100105,1632.3,ALAHENS,20200809
9400001527,20200802,08,0062100105,1723.87,ALAHENS,20200809
9400001527,20200802,08,0062100106,31.56,ALAHENS,20200809
9400001527,20200802,08,0062100106,27.78,ALAHENS,20200809
9400001527,20200802,08,0062100106,13.06,ALAHENS,20200809
9400001527,20200802,08,0062100106,49.4,ALAHENS,20200809
9400001527,20200802,08,0062500104,109.6,ALAHENS,20200809
9400001527,20200802,08,0062720101,19.07,ALAHENS,20200809
9400001527,20200802,08,0062720101,352.01,ALAHENS,20200809
9400001527,20200802,08,0062720101,1.69,ALAHENS,20200809
9400001527,20200802,08,0062720101,1.69,ALAHENS,20200809
9400001527,20200802,08,0062720101,912.32,ALAHENS,20200809
9400001527,20200802,08,0062720101,73.03,ALAHENS,20200809
9400001527,20200802,08,0062720101,109.36,ALAHENS,20200809
9400001527,20200802,08,0062720102,64.24,ALAHENS,20200809
9400001527,20200802,08,0062720102,2.14,ALAHENS,20200809
9400001527,20200802,08,0042400100,-180,ALAHENS,20200809
9400001527,20200802,08,0042400100,-8916.64,ALAHENS,20200809
9400001527,20200802,08,0042400100,-3764.92,ALAHENS,20200809
9400001527,20200802,08,0040190200,-525.8,ALAHENS,20200809
9400001527,20200802,08,0040300100,-22.66,ALAHENS,20200809
9400001527,20200802,08,0040300300,-2893,ALAHENS,20200809
9400001527,20200802,08,0040300400,-734.12,ALAHENS,20200809
9400001527,20200802,08,0046920100,-263.36,ALAHENS,20200809
9400001527,20200802,08,0046920200,-199.12,ALAHENS,20200809
9400001527,20200802,08,0046920300,-2925.57,ALAHENS,20200809
9400001527,20200802,08,0046920400,-19,ALAHENS,20200809
9400001528,20200809,08,0041200200,30.6,ALAHENS,20200815
9400001528,20200809,08,0062100104,2767.2,ALAHENS,20200815
9400001528,20200809,08,0062100104,7560.52,ALAHENS,20200815
9400001528,20200809,08,0062100104,926,ALAHENS,20200815
9400001528,20200809,08,0062100104,1228.66,ALAHENS,20200815
9400001528,20200809,08,0062100105,1707.8,ALAHENS,20200815
9400001528,20200809,08,0062100105,1677.58,ALAHENS,20200815
9400001528,20200809,08,0062100106,165.9,ALAHENS,20200815
9400001528,20200809,08,0062100106,278.26,ALAHENS,20200815
9400001528,20200809,08,0062100106,40.16,ALAHENS,20200815
9400001528,20200809,08,0062720101,21.22,ALAHENS,20200815
9400001528,20200809,08,0062720101,359.01,ALAHENS,20200815
9400001528,20200809,08,0062720101,730.34,ALAHENS,20200815
9400001528,20200809,08,0062720101,70.84,ALAHENS,20200815
9400001528,20200809,08,0062720101,97.06,ALAHENS,20200815
9400001528,20200809,08,0062720102,48.35,ALAHENS,20200815
9400001528,20200809,08,0062720102,2.04,ALAHENS,20200815
9400001528,20200809,08,0042400100,-180,ALAHENS,20200815
9400001528,20200809,08,0042400100,-7352.94,ALAHENS,20200815
9400001528,20200809,08,0042400100,-3524.42,ALAHENS,20200815
9400001528,20200809,08,0040190200,-480,ALAHENS,20200815
9400001528,20200809,08,0040300100,-25.19,ALAHENS,20200815
9400001528,20200809,08,0040300300,-2506.52,ALAHENS,20200815
9400001528,20200809,08,0040300400,-525.41,ALAHENS,20200815
9400001528,20200809,08,0046920100,-245,ALAHENS,20200815
9400001528,20200809,08,0046920200,-151.17,ALAHENS,20200815
9400001528,20200809,08,0046920300,-2705.89,ALAHENS,20200815
9400001528,20200809,08,0046920400,-15,ALAHENS,20200815
9400001529,20200816,08,0041200100,154.64,ALAHENS,20200822
9400001529,20200816,08,0062100104,1591.2,ALAHENS,20200822
9400001529,20200816,08,0062100104,6346.24,ALAHENS,20200822
9400001529,20200816,08,0062720101,121.73,ALAHENS,20200822
